,id,text,exp_tag,amb_tag
551,swishersweets 769,Who tryin' to party?,False,False
552,swishersweets 741,"Every year, we select one artist who has shown that they are committed to helping the next crop of young artists get to the top. We honor this artist with the Spark Award, a symbol that they are committed to providing a spark for the next generation. Not only do we give them the Spark Award, we throw them an exclusive party out in Beverly Hills and invite our favorite emerging talent to see greatness firsthand. This year we were proud to present the 2018 Spark Award to @laflare1017 at The London in West Hollywood.",False,False
553,swishersweets 755,"With 3 in a pack, there’s always enough to go around.",False,False
554,swishersweets 0,What would you do with $15K from @brantleygilbert ? Head to IGTV to see what Bryson White did with his Hometown Grant check. ,False,False
555,swishersweets 52,Our Swisher Sweets Green Cigarillo has a SWEET new look!  Introducing Swisher Sweets Green in a Limited Time Camo packaging. ,False,False
556,swishersweets 812,You voted for Banana Smash to be the new so we’re calling it Blend of the Year. Why not celebrate with a pouch and your closest friends. Be safe out there tonight fam!,False,False
557,swishersweets 46,Express yourself. ,False,False
558,swishersweets 806,Only the Finest. ,False,False
559,swishersweets 190,Drinks up if you sip + smoke your Banana Daiquiris,False,False
560,swishersweets 184,Never not reppin' the shield! Use code SSPROMO25 to get 25% OFF our . Offer ends tomorrow!,False,False
561,swishersweets 609,Everyone's favorite party favor . . . ,False,False
562,swishersweets 91,"Our Swag Sale starts NOW! Get up to 35% off our favorite looks, only at swishergear.com ",False,False
563,swishersweets 85,"When it’s 8 at night and you still got light, you know . Double tap to show love to those long summer days, they won't last much longer.",False,False
564,swishersweets 153,"Bring your own fireworks to the party with FOUR new packaging editions of our iconic Swisher Sweets Original RED! Tag a friend who needs to add these to their pouch collection, fam👇 ",False,False
565,swishersweets 635,Always bet on Black.,False,False
566,swishersweets 621,Are you trap queen official? Find out straight from @fettywap1738 himself. . . . ,False,False
567,swishersweets 147,The must have tee! Make sure to add some to your Summer wear. Only on swishersweets.com,False,False
568,swishersweets 392,Double tap if it's always Strawberry season,False,False
569,swishersweets 386,Everything is grape on wine Wednesday🍷,False,False
570,swishersweets 379,Treat yourself to something sweet 👻,False,False
571,swishersweets 437,"Friends who Summer Twist together, stay together. Tag your day one below!!",False,False
572,swishersweets 351,"Assemble the squad, it's holiday party szn.",False,False
573,swishersweets 345,Double tap if you share your Swishers,False,False
574,swishersweets 423,Who else is living that Honey Leaf life?,False,False
575,swishersweets 344,@ a friend who should leave the rest behind,False,False
576,swishersweets 422,Double tap if you're packing Purple Swish for your vacation,False,False
577,swishersweets 436,Who wishes they were at the Yacht Party to hang with @djdiesel and @bellathorne?! Interview and recap videos coming soon👀👀,False,False
578,swishersweets 350,When she sees you brought Arctic Ice,False,False
579,swishersweets 378,"If any of you witches are still feeling like a pumpkin from last night, we’ve got a blend for that.",False,False
580,swishersweets 387,(Wild) rushing to taco Tuesday🌮,False,False
581,swishersweets 393,Hand over the Honey,False,False
582,swishersweets 620,Win a trip to get up close & personal with Desiigner at the NOLA Takeover on 12.28. Link in bio to enter. . . . @laflare1017 @lifeofdesiigner @machinegunkelly @fettywap1738,False,False
583,swishersweets 146,What blend are you smoking rn? Let us know 👇,False,False
584,swishersweets 152,"Pass me that BLK Cherry, Chief. Pass me that BLK Cherry, Chief.",False,False
585,swishersweets 634,Double tap if you’re in the mood for Mango.,False,False
586,swishersweets 84,"Admit it, you've bought a pouch that matches your fit. ",False,False
587,swishersweets 90,"If you’ve been looking for a new fit, now’s your chance. Save up to 35% off our merch when you choose one of four fresh gear bundles in our Sale. ",False,False
588,swishersweets 608,Cloudy skies . . . ,False,False
589,swishersweets 185,Strawberry is where it’s at! 🍓 ,False,False
590,swishersweets 191,"If you had to choose, which one would it be?",False,False
591,swishersweets 807,Riding with the Classics. ,False,False
592,swishersweets 47,🚨 LIMITED TIME PACK ALERT 🚨  got an upgraded fit. Meet Limited Time Camo packaging. Go get ‘em before they’re gone. ,False,False
593,swishersweets 1,"@brantleygilbert drops in from his ""Dawg House"" to surprise emerging artist, @bryson.h.white and help jumpstart his career with a $15,000 Hometown Grant check. ",False,False
594,swishersweets 53,"Those Summer nights may be long gone, but those Fall nights are sweet in their own way. Double tap if you’re embracing the chill tonight.Those Summer nights may be long gone, but those Fall nights are sweet in their own way. Double tap if you’re embracing the chill tonight.",False,False
595,swishersweets 754,The party's just getting started...,False,False
596,swishersweets 740,@hennessycarolina came through DRIPPIN on the Artist Project red carpet serving up some major glam. Thanks for coming boo!,False,False
597,swishersweets 768,"Bring the , bring the party.",False,False
598,swishersweets 797,Squad up! Tag your Swisher crew in the comments below.,False,False
599,swishersweets 783,Some things are just too good to keep tucked away forever. Our Encore Edition represents the best Limited Edition blends that deserved a permanent spot in the lineup. Enjoy!,False,False
600,swishersweets 230,How to in style. ,False,False
601,swishersweets 556,Tag the person who pours your champs and lights your Swishers and let them know you ❤️ them! . . . ,False,False
602,swishersweets 542,Is Grape the 🐐? . . . ,False,False
603,swishersweets 224,Just wait till tomorrow. Things are about to get real!  was suweet. What blend would you love to burn?,False,False
604,swishersweets 218,"Hold up wait a minute, y’all thought we were finished?! Hell nah, because you’ve all been so socially responsible, we’ve got a brand-new LAPTOP waiting for you right here!  Let us know your top 3 rappers rn below and this could be yours! As always, 24 hours only to qualify. NO PURCHASE NECESSARY. Void where prohibited. Must be legal U.S. resident; 21+. See link in bio for full rules. Each person that submits a comment will receive an entry in the sweepstakes.",False,False
605,swishersweets 595,Black Friday is the new Black Friday . . . ,False,False
606,swishersweets 581,"Smoking Swishers, hitting swishes. Tag your pong partner. 👇👇 . . .  ",False,False
607,swishersweets 280,Don't sleep on this exclusive new gear. Get you some of that new new! The link is in the bio,False,False
608,swishersweets 294,Red on red on red. Issa Swisher Sweets vibe.,False,False
609,swishersweets 525,The latest Limited Edition blend is out! Click the link in our bio to find Sweet Cream at a c-store near you. . . . ,False,False
610,swishersweets 243,Strawberry is giving off some serious spring vibez rn. Strawberry is giving off some serious spring vibez rn.,False,False
611,swishersweets 257,Double tap if you always save room for Chocolate,False,False
612,swishersweets 531,"Honey, who shrunk the Sticky Sweets?! Now available in MINI cigarillos. . . . ",False,False
613,swishersweets 519,Steady dripping Swisher. Link in bio . . . ,False,False
614,swishersweets 727,It’s about time. . . . ,False,False
615,swishersweets 733,got all the way turnt up with @iamtravisporter & @urdjuice at last year. We're bringing the next generation for 2018! Stay tuned... . . . ,False,False
616,swishersweets 690,Everything must go. Use coupon code SWISHER20 to save 20% today on ANYTHING and EVERYTHING in the Swisher Gear online shop while supplies last. Hit up https://swishergear.com/ . . ,False,False
617,swishersweets 684,Shout out to the real ones. Tag your . No fakes. . . . ,False,False
618,swishersweets 34,What’s the move tonight? This. This is the move. Swisher Sweets Green in a Limited Time Camo Packaging. It won’t be here forever so get on it while you can. ,False,False
619,swishersweets 20,"3 artists, 3 recipients, and $35k! Stay tuned to see who @DaBaby, @TylaYaweh and @BrantleyGilbert award with the Swisher Sweets Artist Project Hometown Grants!  ",False,False
620,swishersweets 135,Why chase a rock when you can smoke Diamonds?,False,False
621,swishersweets 653,"Reminiscing back to 4 years ago when the Artist Project was just getting started. We connected with Ponce in LA for one of the first C-Store Sessions. In that same year, we linked up with Kelechi to perform at our first ever Atlanta Pack Night. Now they’re stealing the red carpet together! Show our fam some love, follow @ponce_tv + @kelechief and check out their music. . . . ",False,False
622,swishersweets 647,We partnered with @lifeofdesiigner to award a $3000 grant to one hard-working musician. Applications are open now through October 22nd. Apply today! Link in bio  ,False,False
623,swishersweets 121,Summer days call for a Swisher Sweets Original Red. Post up poolside with your favorite pouch and let the good vibes begin. ,False,False
624,swishersweets 109,You know she's a real one if she burns the Original blend.  ,False,False
625,swishersweets 492,Have your cake and smoke it too! 😉😂 . . . ,False,False
626,swishersweets 486,The people’s champ. Drop a 🏆 in the comments if you voted to bring Sticky Sweets back as our latest . . . . ,False,False
627,swishersweets 451,,False,False
628,swishersweets 337,Double tap if you want some Diamonds under the tree this year,False,False
629,swishersweets 323,"Interrupting your scrolling with an important message: It's the FREAKIN WEEKEND fam, get the Green Sweets and get out there.",False,False
630,swishersweets 445,💥 goes the Cherry Dynamite,False,False
631,swishersweets 479,You just won the Spark Award - who you callin? Tag below 👇 . . . ,False,False
632,swishersweets 478,You BETTER be riding with the Green Sweets today. . . . ,False,False
633,swishersweets 322,Who is ready for some in the 305? Don't miss @dababy on the Swisher Sweets Artist Project Stage at @shaqsfunhouse on 1/31. Ticket link in bio. ,False,False
634,swishersweets 444,Hobbies include: long bike rides with Tropical Fusion,False,False
635,swishersweets 450,,False,False
636,swishersweets 336,Looks like Swishmas came early this year 🔥,False,False
637,swishersweets 487,More like choc-lit. Double tap if this is the go-to. . . . ,False,False
638,swishersweets 493,It's ok to skip dessert. . . . ,False,False
639,swishersweets 108,These moments feel like a year ago and yesterday all at the same time. Let's never take these moments for granted again. Because it's the little moments that remind us that These moments feel like a year ago and yesterday all at the same time. Let's never take these moments for granted again. Because it's the little moments that remind us that ,False,False
640,swishersweets 646,Have you tried Green Sweets? There’s no time like the present. . . .  ,False,False
641,swishersweets 120,That's the motto. ,False,False
642,swishersweets 134,That moment when you get to lean back and fire up your favorite Swisher Sweets. ,False,False
643,swishersweets 652,Is your crew down with Coco Blue? Tag ‘em 👇👇 . . . ,False,False
644,swishersweets 21,Let’s end this year on a high note. All gear is 25% off for the ENTIRE month + free shipping. ,False,False
645,swishersweets 35,"Those crisp Fall twilights are our favorite part of November. Get out there and enjoy it tonight, fam. The holidays are right around the corner. ",False,False
646,swishersweets 685,Double-Tap if you double up. . . . ,False,False
647,swishersweets 691,This could be you but you playin. Put the S on your chest and make it a Swisher summer. Get 20% off anything in our online shop today using coupon code SWISHER20. Hurry before these pieces are gone forever! Link in bio. . . .  ,False,False
648,swishersweets 732,"""Rather than staying on the outside, I like that Swisher got into the culture."" From Pack Night Atlanta all the way to sharing a stage with , -based rapper @kelechief took full advantage of the opportunity to partner with the . . . . ",False,False
649,swishersweets 726,It’s all love when you live the . . . ,False,False
650,swishersweets 518,Have you tried Sweet Cream yet? Comment 👅 below if you're loving our latest Limited Edition blend. . . . ,False,False
651,swishersweets 256,@tylayaweh @yellabeezy214 @melii @djnittigritti,False,False
652,swishersweets 530,Which blend are you smoking today? . . . ,False,False
653,swishersweets 524,Comment 💔 below if bae got you roses for Valentine's Day but all you wanted was Sweet Cream. . . . ,False,False
654,swishersweets 242,The new fit that's (almost) in your closet. Grab it with the link in our bio ,False,False
655,swishersweets 295,EPIC night. Check the highlight to see what went down at Shaq’s Fun House!,False,False
656,swishersweets 281,Y'all. This new line is outta control. Head to the link in our bio to shop and use NEW25 for 25% off your ENTIRE order🔥,False,False
657,swishersweets 297,2020 had some legends come through. Hit the highlight to see it all.,False,False
658,swishersweets 283,From 0 to in 3 seconds. Tag yourselves!,False,False
659,swishersweets 532,True to the streets . . . . ,False,False
660,swishersweets 254,Who breaks their green out starting March 1st? Let us know below  ,False,False
661,swishersweets 240,When he tells you to give his hoodie back. Link in bio to snag your own! ,False,False
662,swishersweets 526,Short & (Sticky) Sweet. Who’s game for a MINI break? . . . ,False,False
663,swishersweets 268,The begins! Which Swisher Sweets blend do you want to see back in rotation? All you need to do is hit the link in the bio and vote for your favorite blend once per day. Voting ends on 2/28! ,False,False
664,swishersweets 730,"The is proud to announce our 2018 Pack Night Tour headliners. Give it up for Gucci Mane, Fetty Wap, Desiigner and Machine Gun Kelly. Follow the link in our bio for the full tour details.",False,False
665,swishersweets 724,Have you tried this exclusive blend? Boozy Watermelon is available now but only at @7Eleven. Get you some! . . . ,False,False
666,swishersweets 718,"Gunner, we can’t Let You Go. We teamed up with @MachineGunKelly for not one but TWO Pack Night headlining performances this year. Holler at ya boy in Philadelphia and Houston. More info at ap.swishersweets.com or follow the link in our bio. . . . ",False,False
667,swishersweets 687,"Have you tried Coastal Cocktail? Make sure you stock up while supplies last. Just like all our Limited Edition blends, it won’t be around forever. . . .  ",False,False
668,swishersweets 693,"The is awarding four grants to musicians in partnership with each of our Pack Night headliners. Get details and apply for the $1,000 @FettyWap1738 grant today at the link in our bio! . . .  ",False,False
669,swishersweets 23,Minding my own business at family functions like✌️,False,False
670,swishersweets 37,Big mood.,False,False
671,swishersweets 122,"Nothing says ""chill out"" like that first pull from a BLK. Double tap if our tip cigarillo is your go-to when you need to get away.",False,False
672,swishersweets 644,"With 3 in a pack, there’s always enough to go around.",False,False
673,swishersweets 650,"Heads up emerging artists, the next grant opportunity is here! This time we’re upping the ante by partnering with @LifeOfDesiigner to award $3,000 to help one artist advance their music career. Hit the link in our bio for details . . . ",False,False
674,swishersweets 136,"Keep the beach vibes going with a pouch of our Swisher Sweets Original Red cigarillo. With four fresh options, we know we'll have one that matches your fit. ",False,False
675,swishersweets 678,"Trust us, you DO NOT want to miss out on @MachineGunKelly’s set at the Philly edition of . Cop your tickets at the link in our bio. . . . ",False,False
676,swishersweets 485,Stay locked into our Instagram as we are honoring @iamcardib as the Spark Award recipient tonight🎉🍾 . . . ,False,False
677,swishersweets 491,"We love a good lemon bar as much as the next guy, but we love FOOLING you even more! Tag your friends below who believed our last post 👇😂 . . . ",False,False
678,swishersweets 446,On my way to Taco Tuesday like...,False,False
679,swishersweets 320,"It might be cold outside, but we are in a palm tree state of mind.",False,False
680,swishersweets 334,That post-holiday Swisher just hits different,False,False
681,swishersweets 452,She knows what’s good 👀 . . . ,False,False
682,swishersweets 308,Flashback to the last two trailblazing Spark recipients! We are announcing the 2020 recipient TOMORROW! Stay locked in to find out all the details!,False,False
683,swishersweets 309,Need a resolution? How about share your cigarillos?,False,False
684,swishersweets 335,"Best tree ever. Merry Christmas, .",False,False
685,swishersweets 453,Friends don’t let friends sleep on their favorite blends- tag below who you're telling bout Summer Twist. . . . ,False,False
686,swishersweets 447,,False,False
687,swishersweets 321,Who are you sharing your pouch with? Let us know.,False,False
688,swishersweets 490,,False,False
689,swishersweets 484,The 👑 @iamcardib is in the house. . . . ,False,False
690,swishersweets 679,The Gunner takes the stage next weekend for Philly Pack Night. Limited tickets are available at the link in our bio. . . . ,False,False
691,swishersweets 651,Don’t miss your chance to try Limited Edition Boozy Watermelon. Soon this blend will be gone for good. . . . ,False,False
692,swishersweets 137,Double-tap if you're about that MINI life. ,False,False
693,swishersweets 123,,False,False
694,swishersweets 645,Let’s get this party started.,False,False
695,swishersweets 36,Double tap if grape is your favorite ,False,False
696,swishersweets 22,Best rillo pairings for boozy holiday drinks? Drop em’👇,False,False
697,swishersweets 692,What’s your favorite @MachineGunKelly track? Tag someone who needs to hear it  live at on August 17th and get your tickets now at https://ap.swishersweets.com/philly/ . . . ,False,False
698,swishersweets 686,No lighter. No problem. . . .  ,False,False
699,swishersweets 719,Less than one month until the Tour kicks off in LA with @LifeofDesiigner. Check out the Highlight on our profile to learn more about him. . . . ,False,False
700,swishersweets 725,Prepare for Panda-monium. @LifeOfDesiigner headlines LA Pack Night on June 16th. RSVP now using the link in our bio. . . . ,False,False
701,swishersweets 731,"Meet the future of hip hop.  We searched far and wide to discover the most promising new artists to represent the Class of 2018. Meet this year’s new talent in the video, and stay tuned for an exciting announcement about this year’s headliners! . . .  @dicesoho @poncedeleioun @labritney_ @snapdogg @chillmoody @shawnsmithstory @taylorjtakeover @onlyoneiman @dripsetfreaky_ @kelechief @q_moneyyyy @thedontoliver @rizzoorizzoo @officialjsoulja @charlesbryanlax",False,False
702,swishersweets 269,Introducing the ! Make your voice heard with your vote for the next Swisher Sweets blend. All you need to do is hit the link in the bio and vote for your favorite blend once per day. Voting ends on 2/28! ,False,False
703,swishersweets 241,Please hold. Fresh kicks loading. ,False,False
704,swishersweets 527,Steady stacking Green. Get your Green Sweets now! . . . ,False,False
705,swishersweets 533,Need a quick break? MINI Green Sweets are here. Click the link in our bio to find them. . . .  ,False,False
706,swishersweets 255,It's only right you save the sweetest of the Swisher Sweets for the weekend,False,False
707,swishersweets 282,Double tap to clink a glass with our girl @justinavalentine,False,False
708,swishersweets 296,DJ Nano is kicking things off tonight. We're heating up in here!,False,False
709,swishersweets 292,We think we love him. @tylayaweh gave us all the feels last night.,False,False
710,swishersweets 286,Who’s ready for our BRAND NEW merch to drop?! Comment below and we’ll DM you a discount code.,False,False
711,swishersweets 279,We're not even mad that it's cold outside rn because we get to rock this hoodie. Go to the link in our bio to snag it.,False,False
712,swishersweets 251,We like our Grapes in pouches.,False,False
713,swishersweets 537,Time for a grape escape . . . ,False,False
714,swishersweets 523,"Come party all day and rage all night when the Artist Project invades Austin, TX. It’s going down at @FairMarketATX on March 16th from 1-5pm and 8pm-1am. Link in Bio . . . ",False,False
715,swishersweets 245,Friday feels 🙌,False,False
716,swishersweets 709,Time for a Mini break. . . . ,False,False
717,swishersweets 735,Government take all your green on ? We got you. . . . ,False,False
718,swishersweets 721,"See no evil, speak no evil...only . This exclusive blend has arrived but you can only cop Boozy Watermelon at @7eleven so GET THERE! . . . ",False,False
719,swishersweets 26,You better recognize. ,False,False
720,swishersweets 32,And goodnight. ,False,False
721,swishersweets 682,Coastal Cocktail is making waves from coast to coast. What’s your take on this Limited Edition blend of kiwi and peach? . . . ,False,False
722,swishersweets 696,Tag someone you’d share your last Limited Edition Coastal Cocktail with. . . . ,False,False
723,swishersweets 669,Holding isn’t a penalty in this jersey. Get yours and save 20% off at swishergear.com with coupon code JERSEY20. Link in bio. . . . ,False,False
724,swishersweets 641,Flex this Fall with official Swisher merch. Save 20% with coupon code SWISHER20. Link in bio,False,False
725,swishersweets 127,"If you can see this, you're on the list. Level up that smoke sesh with the only cigarillo fit for the VIP section. Who's crushing some Leaf Cognac tn?",False,False
726,swishersweets 133,Tearing into a Thursday night like.,False,False
727,swishersweets 655,This shield keeps the fakes away. . . . ,False,False
728,swishersweets 480,All eyes on Cardi at this year’s Spark Award Party! . . . ,False,False
729,swishersweets 494,Anytime is a good time for a MINI break. . . . ,False,False
730,swishersweets 319,When you only got one thing on ya mind.,False,False
731,swishersweets 325,Thirsty Thursday isn't complete without a pair of Diamonds.,False,False
732,swishersweets 443,Tag a friend who is still sleeping on Limited Edition Cherry Dynamite,False,False
733,swishersweets 457,,False,False
734,swishersweets 331,Get you a gang who you can light up with,False,False
735,swishersweets 456,SUMMER👏 VIBES👏 ONLY 👏 Link in bio to stock up. . . . ,False,False
736,swishersweets 330,It's the last night of the decade. Party accordingly and party responsibly.,False,False
737,swishersweets 324,Big mood right here.,False,False
738,swishersweets 442,Summer is Tropical blend szn,False,False
739,swishersweets 318,Don't be stingy with those Swisher Sweets. Get an extra pouch for the party.,False,False
740,swishersweets 495,Call up the crew and get it goin! Who's ready to ? . . . ,False,False
741,swishersweets 481,The Spark Party was Major lit. Wish you were there? 👀 . . . ,False,False
742,swishersweets 132,Always keep a little something up your sleeve. Like a fresh pouch of BLK Smooth.,False,False
743,swishersweets 654,ANOTHA ONE! Thank you to all the fans who showed out to make this the third sold out Pack Night in a row!! 🤟 loves you Atlanta! . . . ,False,False
744,swishersweets 640,⏱ There’s only one week left to apply for the Desiigner X Swisher Sweets Grant! Go to the link in our bio to apply!,False,False
745,swishersweets 126,Sliiiiiide into the weekend in style. Fresh swag available now at swishergear.com,False,False
746,swishersweets 668,We don’t have to tell you that @MachineGunKelly killed at but we are still in awe over the talent and energy that @ShawnSmithStory @chillmoody and @OnlyOneIman brought to the stage. Go vote to send your favorite new artist to the NOLA Takeover at ap.swishersweets.com/philly ,False,False
747,swishersweets 697,"Coastal Cocktail is now available at convenience stores from coast to coast. Try our latest Limited Edition, a refreshing blend of kiwi and peach. . . . ",False,False
748,swishersweets 683,Time for a . What’s your favorite blend? . . . ,False,False
749,swishersweets 33,The standard since 1958. Who’s firing up a Swisher Sweets OG Red Cigarillo tn? ,False,False
750,swishersweets 27,"This is your chance to cop that Camo look, fam. Score the deal with 40% OFF & FREE SHIPPING on ALL of our merch. ",False,False
751,swishersweets 720,"One for me, one for you. Tag who you'd give your last to below. . . . ",False,False
752,swishersweets 734,🚨Some friends of ours have a BIG announcement coming your way. Check back on Friday to find out what it is...,False,False
753,swishersweets 708,The 2018 Pack Night Tour kicks off tonight in LA. Follow our story for LIVE updates throughout the night.,False,False
754,swishersweets 522,Drop some 💨💨💨 below if you're having a solo sesh rn. . . . ,False,False
755,swishersweets 244,Sliding into Strawberry szn.,False,False
756,swishersweets 250,"It's like art, but you can light it up.",False,False
757,swishersweets 536,"You slid in our DM’s – over and over. We read it, and here’s our reply: Sticky Sweets is here to stay! Out now in Encore Edition 🎉 🎉 . . . ",False,False
758,swishersweets 278,ATTN Charlotte musicians! The Artist Project is bringing you a $10K grant to help further your music career in partnership with @Dababy! Hit the link in our bio to apply.,False,False
759,swishersweets 287,Ay Ya Ya Ya we were feelin' Yella Beezy’s performance at @shaqsfunhouse !,False,False
760,swishersweets 293,Can we do it all again? Last night was a dream. Hit the highlight to see what we’re talking about.,False,False
761,swishersweets 285,Can you think of a better duo? We'll wait.,False,False
762,swishersweets 291,Latin Grammy winner 🏆 @djnittigritti hittin' the decks on the Swisher Sweets Artist Project stage at the legendary @shaqsfunhouse!,False,False
763,swishersweets 508,The Artist Project Austin Showcase is so major we had to split it in two! Come see the day show at 1pm then roll through for the night show at 7pm. RSVP in bio. . . . ,False,False
764,swishersweets 246,SLIIIIIIIDE into this week like ✌️,False,False
765,swishersweets 520,Bye bye Monday. . . . ,False,False
766,swishersweets 534,"It doesn't matter which team you're pulling for tonight, we're all on together. Enjoy the big game, party hard and don't forget the Swishers! . . . ",False,False
767,swishersweets 252,@ someone who is GREEN with envy that you're lighting up rn.  ,False,False
768,swishersweets 722,When the whole squad about that . . . . ,False,False
769,swishersweets 736,Maui Pineapple will get you lei’d 😉😉😉 . . . ,False,False
770,swishersweets 31,"This year we’re feeling extra thankful for the little things. Like a little quiet time on the porch after a good meal. , fam. What are you feeling thankful for? ",False,False
771,swishersweets 25,All about those views. Drop yours below. ,False,False
772,swishersweets 695,Coastal Cocktail = kiwi +  peach. Try this one-of-a-kind blend before it’s gone for good! . . . ,False,False
773,swishersweets 681,"Are you an amateur photographer looking to go pro? Let the help you advance your career with our new Photography Grant. Applications are being accepted now through August 17th, so click the link in our bio for details and good luck! . . . ",False,False
774,swishersweets 19,Iced out on a budget💸 Iced out on a budget💸 ,False,False
775,swishersweets 118,The weekend doesn’t start until that first cigarillo gets lit!  Who’s riding into Friday night with a Swisher Sweets Original Red?   Bonus points if you’ve stocked up on all four Limited Edition pouches. ,False,False
776,swishersweets 656,Celebrate Gucci Mane with on the days before he takes the stage. We’ll be sharing exclusive content of Mr. Zone 6 himself. Tune into our story each day for a special BTS look into the mind of the master.,False,False
777,swishersweets 130,"Summer is slipping away, have you copped all four Swisher Sweets Original Red packages? Summer is slipping away, have you copped all four Swisher Sweets Original Red packages? ",False,False
778,swishersweets 124,Which of the four Swisher Sweets Original Red packages are you riding with this week? Shout it out below👇 ,False,False
779,swishersweets 642,FLASH SALE! 20% off ALL merch with SWISHER20. ,False,False
780,swishersweets 497,Womp womp womp womp the ATX Showcase might be over- but we’re just getting started 🔥 Follow along to keep up with every epic event. . . . ,False,False
781,swishersweets 483,Out here on the come up. Valee had big Spark energy at this year’s Spark Party 🔥 . . . ,False,False
782,swishersweets 468,"Don’t get it twisted, Summer is Limited Edition szn. Double tap if you’re down with Summer Twist and stock up now, it won't be here for long . . . ",False,False
783,swishersweets 332,"Swisher Sweets, but make it fashion",False,False
784,swishersweets 454,,False,False
785,swishersweets 440,Things are going to get nauty today ⚓️ at the Summer Twist Yacht Party! Tag a friend below who loves Summer Twist.,False,False
786,swishersweets 326,You know we are shining bright like a DIAMOND,False,False
787,swishersweets 441,Put a twist on your summer with this Lemon-ted Edition,False,False
788,swishersweets 327,It's a classic for a reason.,False,False
789,swishersweets 333,Cold like Arctic Ice. What blend are you riding with this weekend?,False,False
790,swishersweets 455,Only the essentials. . . . ,False,False
791,swishersweets 469,"🎵I was born to flex, diamonds on my neck 💎 . . . . ",False,False
792,swishersweets 482,You can always count on Jason Lee to mix it up. . . . ,False,False
793,swishersweets 496,Don't sweat the small stuff. Take a MINI break. . . . ,False,False
794,swishersweets 125,"It's a beautiful day for a smooth BLK. Settle in and slow down, the weekend is almost here.",False,False
795,swishersweets 643,When she says she doesn’t want a pack and then takes yours. Who can relate?,False,False
796,swishersweets 657,2 good not 2 share? . . . ,False,False
797,swishersweets 131,Leaf Cognac is for LEGENDS only! Tag a friend who's game.,False,False
798,swishersweets 119,3 in a pouch beats a friend left out. Who are you sharing a Swisher Sweets MINI with this weekend? 3 in a pouch beats a friend left out. Who are you sharing a Swisher Sweets MINI with this weekend? ,False,False
799,swishersweets 18,"Hey Swisher Sweets fam, look at some of the sweet work our parent company @swishercompany is doing!  They are working with @uofnorthflorida to provide entrepreneurs in under-served communities the chance to apply for funds to help them grow their business! Visit swisher.com to learn more! ",False,False
800,swishersweets 680,Double smash if Banana Smash is your go-to blend. . . . ,False,False
801,swishersweets 694,"Less than one month until the Wild Boy @MachineGunKelly takes the stage at the first ever Philly Pack Night on August 17th. Tickets are going fast, don’t sleep! . . . ",False,False
802,swishersweets 24,Buckets are back. Cop it for 25% off + FREE shipping all December long at the ,False,False
803,swishersweets 30,You seen the new fit yet?   Get that Limited Edition Camo look at a classic price with our Black Friday sale! 40% off + FREE shipping! Get on it at swishersweets.com,False,False
804,swishersweets 737,MAUI WOWIE! . . . ,False,False
805,swishersweets 723,Love The Way @fettywap1738 represents the . Watch him do his thing live at Detroit Pack Night on July 14th. Hit the link in our bio for full event details and ticket info. . . . ,False,False
806,swishersweets 535,Getting ready for the big game like... What blend are you stocking up on Sunday? . . . ,False,False
807,swishersweets 253,"Now you see ‘em, now you don't. Ain't that always the truth with our .  ",False,False
808,swishersweets 247,"It's still hoodie szn, fam. Roll up and roll out in this new fit. ",False,False
809,swishersweets 521,That sticky-icky-icky! Who’s smoking on Encore Edition Sticky Sweets? . . . ,False,False
810,swishersweets 509,Taking it back to the last ATX Takeover. Who was there? . . . ,False,False
811,swishersweets 290,@dababy brought some at @shaqsfunhouse ! Comment below if you know what we’re talking about!,False,False
812,swishersweets 284,"Drop your congrats in the comments for this year's winner, @dababy !",False,False
813,backwoods_cigars 289,SURGEON GENERAL WARNING: Cigars Are Not A Safe Alternative To Cigarettes.  Even more from @complexcon. Always good seeing the come out. ,False,False
814,backwoods_cigars 504,Official merch is only available at our events and for a limited time select people that complete our survey.  Link in bio,False,False
815,backwoods_cigars 262,real one,False,False
816,backwoods_cigars 276,we don’t play games...but we would for @chamonaaaa ,False,False
817,backwoods_cigars 510,Tag a girl that can roll👇👇,False,False
818,backwoods_cigars 538,Caption this👇👇👇 @westcoastcure_,False,False
819,backwoods_cigars 29,the person that sent you this wants you to come over....its cupcaking season,False,False
820,backwoods_cigars 15,sweet aro fans let em know below 👇 ,False,False
821,backwoods_cigars 114,if we started making bags what packs would you want to see?,False,False
822,backwoods_cigars 672,Two is better than one! @pnbrock ,False,False
823,backwoods_cigars 666,Where to next? 📷 @lokuntry ,False,False
824,backwoods_cigars 100,cityscape going bananas ,False,False
825,backwoods_cigars 128,with views,False,False
826,backwoods_cigars 470,Rate this roll 1-10 and why👇👇👇,False,False
827,backwoods_cigars 316,"Ran into the Homie @smino at our event in Atlanta! Pull up on us, you never know who you might run into ",False,False
828,backwoods_cigars 302,Throwback!!!! Who misses the 8 pack? ,False,False
829,backwoods_cigars 464,Making Memories. Happy G Day @blackboe1,False,False
830,backwoods_cigars 458,Tag someone and tell them good morning 🌞🌞🌞,False,False
831,backwoods_cigars 459,Pearled 💨💨💨,False,False
832,backwoods_cigars 303,We switched things up last weekend at Levels ‘N stuff in Los Angeles. The crowd was electric & unique and that’s what we are all about! Wait until you see what we have up our sleeves next! ,False,False
833,backwoods_cigars 465,😂😂😂 @nelkboys,False,False
