index,Unnamed: 0,id,text,exp_tag,amb_tag,tobacco_warning
11235,11235,swishersweets736,The best ones so far,False,False,False
11236,11236,swishersweets736,The best ones,False,False,False
11237,11237,swishersweets736,I just got me sum of those they fire I’m be rolling loud in em,False,False,False
11238,11238,swishersweets736,FAV 🔥😈,False,False,False
11239,11239,swishersweets736,1010,False,False,False
11240,11240,swishersweets736,🙏🏼🙏🏼🙏🏼 Fire,False,False,False
11241,11241,swishersweets736,I will forever miss these THEY WERE MY ABSOLUTE FAVORITE💚💛 and I only got to buy 4 before the disappeared 😭💔,False,False,False
11242,11242,swishersweets736,Bring these back They were my favorite of all time,False,False,False
11243,11243,swishersweets736,xtruhchrisp,False,False,False
11244,11244,swishersweets736,This the best kind💯🤩,False,False,False
11245,11245,swishersweets736,THE BEST swishersweets have the best pineapples flavors hands down 💯,False,False,False
11246,11246,swishersweets736,Oh how I wish I had this maylogo,False,False,False
11247,11247,swishersweets736,mywisconsinhome,False,False,False
11248,11248,swishersweets31,Sweet Swisher,False,False,False
11249,11249,swishersweets25,I know that spot Photo taken in Chicago Illinois,False,False,False
11250,11250,swishersweets25,or life can be peachy swisher sweets 🤷🏽u200d♂️,False,False,False
11251,11251,swishersweets695,Bubblegum,False,False,False
11252,11252,swishersweets695,hellavertz,False,False,False
11253,11253,swishersweets695,👅👅,False,False,False
11254,11254,swishersweets695,Flavors are crazy 💨,False,False,False
11255,11255,swishersweets695,⛽️⛽️⛽️⛽️⛽️,False,False,False
11256,11256,swishersweets695, ö 🍑🍈,False,False,False
11257,11257,swishersweets695,Stop with the flavors and give us a better leaf,False,False,False
11258,11258,swishersweets695,garza9316 betomf,False,False,False
11259,11259,swishersweets695,Swishers are nasty,False,False,False
11260,11260,swishersweets695,That looks so good,False,False,False
11261,11261,swishersweets695,cadenscotty,False,False,False
11262,11262,swishersweets695,🍑🍑🍑,False,False,False
11263,11263,swishersweets695,mrmac00 that new new,False,False,False
11264,11264,swishersweets695,One of my favorites so far💙💚,False,False,False
11265,11265,swishersweets695,juicyj657 neeeeed,False,False,False
11266,11266,swishersweets695,whatarich hmmmmm,False,False,False
11267,11267,swishersweets695,Yes and no on the other,False,False,False
11268,11268,swishersweets695,swishersweets are these in co yet ,False,False,False
11269,11269,swishersweets695,They got these in my walmart i got that 5 finger discount off two packs,False,False,False
11270,11270,swishersweets695,mattflancer,False,False,False
11271,11271,swishersweets695,dlunaka these are my favorite swishers😝,False,False,False
11272,11272,swishersweets695,All about the Swisher VanillaCream,False,False,False
11273,11273,swishersweets695,Bring these back,False,False,False
11274,11274,swishersweets681,💰,False,False,False
11275,11275,swishersweets681,stevensandoval22,False,False,False
11276,11276,swishersweets681,Amateur rapper looking to go pro 💎 swishersweets let me open one night 🙏🏽 I’m always buying boxes of swishers 🤣♦️,False,False,False
11277,11277,swishersweets681,amarileathphotography khalilosborne swestaxo eddyucardona,False,False,False
11278,11278,swishersweets681,jxrian,False,False,False
11279,11279,swishersweets681,beeyung123 beeyung123,False,False,False
11280,11280,swishersweets19,💨 💨 💨,False,False,False
11281,11281,swishersweets19,😜😜😜😜,False,False,False
11282,11282,swishersweets19,Smoking one rn 🥰,False,False,False
11283,11283,swishersweets19,nothingrealm duh nigga 😂,False,False,False
11284,11284,swishersweets19,klguerito1 f’n drought rn,False,False,False
11285,11285,swishersweets19,Hella drought on the swishers  Smh I miss purple swish  grape swishers 💜,False,False,False
11286,11286,swishersweets19,klguerito1 Were working hard to get your favorite flavors back out on the shelves Hang in there with us😎❤️,False,False,False
11287,11287,swishersweets19,My favs🔥,False,False,False
11288,11288,swishersweets19,❤️❤️❤️❤️,False,False,False
11289,11289,swishersweets19,Bling Bling ❤️,False,False,False
11290,11290,swishersweets19,The only one I use💯💯💯👌🏾👌🏾👌🏾,False,False,False
11291,11291,swishersweets19,The best swisher ever made ,False,False,False
11292,11292,swishersweets19,New album tonight,False,False,False
11293,11293,swishersweets19,Swisher Sweets happily targets the African American communities They sent their employees out into convenience stores grocery stores and wholesalers during the covid19 pandemic and then fired many of them for having too many sick days Swisher Sweets is about is anti African American As It Gets,False,False,False
11294,11294,swishersweets19,Fuck does a diamond taste like,False,False,False
11295,11295,swishersweets19,nonphysicalentity I just bought a pack doesn’t have a taste honestly it’s like drinking water it’s just fresh tasting 🤷u200d♂️😝,False,False,False
11296,11296,swishersweets19,🔥🔥🔥🔥,False,False,False
11297,11297,swishersweets19,🔥🔥🔥,False,False,False
11298,11298,swishersweets19,Favorite About To Bust One Down Now 😍,False,False,False
11299,11299,swishersweets19,crwncandi Thanks for the love and support☺,False,False,False
11300,11300,swishersweets19,A Dallas oak cliff favorite swishersweets,False,False,False
11301,11301,swishersweets19,fuck no flavor nigga its bout dat purp n red,False,False,False
11302,11302,swishersweets19,💨 💨 💨,False,False,False
11303,11303,swishersweets19,😜😜😜😜,False,False,False
11304,11304,swishersweets19,Smoking one rn 🥰,False,False,False
11305,11305,swishersweets19,nothingrealm duh nigga 😂,False,False,False
11306,11306,swishersweets19,klguerito1 f’n drought rn,False,False,False
11307,11307,swishersweets19,Hella drought on the swishers  Smh I miss purple swish  grape swishers 💜,False,False,False
11308,11308,swishersweets19,klguerito1 Were working hard to get your favorite flavors back out on the shelves Hang in there with us😎❤️,False,False,False
11309,11309,swishersweets19,My favs🔥,False,False,False
11310,11310,swishersweets19,❤️❤️❤️❤️,False,False,False
11311,11311,swishersweets19,Bling Bling ❤️,False,False,False
11312,11312,swishersweets19,The only one I use💯💯💯👌🏾👌🏾👌🏾,False,False,False
11313,11313,swishersweets19,The best swisher ever made ,False,False,False
11314,11314,swishersweets19,New album tonight,False,False,False
11315,11315,swishersweets19,Swisher Sweets happily targets the African American communities They sent their employees out into convenience stores grocery stores and wholesalers during the covid19 pandemic and then fired many of them for having too many sick days Swisher Sweets is about is anti African American As It Gets,False,False,False
11316,11316,swishersweets19,Fuck does a diamond taste like,False,False,False
11317,11317,swishersweets19,nonphysicalentity I just bought a pack doesn’t have a taste honestly it’s like drinking water it’s just fresh tasting 🤷u200d♂️😝,False,False,False
11318,11318,swishersweets19,🔥🔥🔥🔥,False,False,False
11319,11319,swishersweets19,🔥🔥🔥,False,False,False
11320,11320,swishersweets19,Favorite About To Bust One Down Now 😍,False,False,False
11321,11321,swishersweets19,crwncandi Thanks for the love and support☺,False,False,False
11322,11322,swishersweets19,A Dallas oak cliff favorite swishersweets,False,False,False
11323,11323,swishersweets19,fuck no flavor nigga its bout dat purp n red,False,False,False
11324,11324,swishersweets118,all yo tobacco gets thrown away yall should sell rillos that are already broke down,False,False,False
11325,11325,swishersweets118,😐,False,False,False
11326,11326,swishersweets118,Shoutout swisha sweet they keep me rolling💯❤️❤️🔥🔥🔥,False,False,False
11327,11327,swishersweets118,lushrush5 Due to the COVID19 pandemic our production of select Swisher Sweets items has been delayed Please understand it is Swisher’s highest priority to return to normal production levels safely and to get all of our cigars back in distribution as soon as possible We appreciate your continued support and patience through this difficult time,False,False,False
11328,11328,swishersweets656,guccimane fly me to newyork,False,False,False
11329,11329,swishersweets656,BRRRRR,False,False,False
11330,11330,swishersweets656,ayye how i get swisher cups,False,False,False
11331,11331,swishersweets656,fuck u mean,False,False,False
11332,11332,swishersweets656,I just got my ticket 🤪,False,False,False
11333,11333,swishersweets656,😎 💯,False,False,False
11334,11334,swishersweets656,Ayyyy 💪🏾💪🏾💪🏾💪🏾 way 🆙🆙🆙,False,False,False
11335,11335,swishersweets656,Just read a really interesting article and interview with him in Rolling Stone Dude has had a pretty crazy ride Stoked to see y’all using your platform to promote the arts Big respect guys ✊🏼,False,False,False
11336,11336,swishersweets656,What up doe✌ Detroit vs Everybody,False,False,False
11337,11337,swishersweets656,💉💯,False,False,False
11338,11338,swishersweets656,swishersweets if I like all of your Photos can I get a follow back,False,False,False
11339,11339,swishersweets656,who got a ticket i need two of them dm me with a price and i’ll buy them,False,False,False
11340,11340,swishersweets656,💰,False,False,False
11341,11341,swishersweets656,💎❄️🍦,False,False,False
11342,11342,swishersweets656,Icy man,False,False,False
11343,11343,swishersweets656,Get A Chance Checkout My Submission 🦍 Appreciate it,False,False,False
11344,11344,swishersweets656,laflare1017 ❤️ you my brother 🏹 1017eskimo,False,False,False
11345,11345,swishersweets656,Lol well dam 🔥💥😵,False,False,False
11346,11346,swishersweets656,1017🌟,False,False,False
11347,11347,swishersweets656,🔥,False,False,False
11348,11348,swishersweets656,Is he still sober,False,False,False
11349,11349,swishersweets130,Hey some one do me a fav we need alot more Grapes flav In Wa old,False,False,False
11350,11350,swishersweets130,mroraciozurita1 Please contact our quality control department at contactusswishercom with the details,False,False,False
11351,11351,swishersweets130,mannypinettaa  ouuuu,False,False,False
11352,11352,swishersweets130,pinapplebrat that under rated comment we definitely need dulce de leche back,False,False,False
11353,11353,swishersweets130,mannypinettaa Due to the COVID19 pandemic our production of select Swisher Sweets items has been delayed Please understand it is Swisher’s highest priority to return to normal production levels safely and to get all of our cigars back in distribution as soon as possible We appreciate your continued support and patience through this difficult time,False,False,False
11354,11354,swishersweets130,😻🔥,False,False,False
11355,11355,swishersweets130,Amazing 🙌🏾 Shout Out To The Designer,False,False,False
11356,11356,swishersweets130,Yass 🔥,False,False,False
11357,11357,swishersweets130,Diamonds only,False,False,False
11358,11358,swishersweets130,jordierogers,False,False,False
11359,11359,swishersweets130,imariahlowe 😧,False,False,False
11360,11360,swishersweets130,Speedway partnership is missed,False,False,False
11361,11361,swishersweets130,No where can I find them,False,False,False
11362,11362,swishersweets130,swishersweets 49053,False,False,False
11363,11363,swishersweets130,admiral1468 Thanks It looks like these stores near you carry them MEIJER GAS STATIONt5800 Gull RdtKalamazoo MI  HARDINGS 1000 E Cork St Kalamazoo MI  HARDINGS FRIENDLY MARKET 2626 E Main St Kalamazoo MI  HARDINGS FRIENDLY MARKET 618 N Riverview Dr  CORKSCREW PARTY STORE 912 E Cork St Hope this is helpful,False,False,False
11364,11364,swishersweets130,swishersweets thanks 🙏,False,False,False
11365,11365,swishersweets130,STICKY SWEETS ARE MY FAV🔥🔥🔥🔥,False,False,False
11366,11366,swishersweets130,louisoliver25  Great flavor choice 👍,False,False,False
11367,11367,swishersweets130,michie2626 sa gotta lot😂,False,False,False
11368,11368,swishersweets130,michie2626 Due to the COVID19 pandemic our production of select Swisher Sweets items has been delayed Please understand it is Swisher’s highest priority to return to normal production levels safely and to get all of our cigars back in distribution as soon as possible We appreciate your continued support and patience through this difficult time,False,False,False
11369,11369,swishersweets130,swishersweets 😢,False,False,False
11370,11370,swishersweets130,👍👍,False,False,False
11371,11371,swishersweets130,What am I looking at lowkeyman,False,False,False
11372,11372,swishersweets130,Hey swishersweets you should check out Junoflo’s song “Swisha” You’ll love it,False,False,False
11373,11373,swishersweets130,I can’t find them,False,False,False
11374,11374,swishersweets130,I need strawberry bulk lol these stores been in a drought,False,False,False
11375,11375,swishersweets130,mikeojeda824 Due to the COVID19 pandemic our production of select Swisher Sweets items has been delayed Please understand it is Swisher’s highest priority to return to normal production levels safely and to get all of our cigars back in distribution as soon as possible We appreciate your continued support and patience through this difficult time,False,False,False
11376,11376,swishersweets130,I can’t find any swishersweets,False,False,False
11377,11377,swishersweets130,ben10bieber,False,False,False
11378,11378,swishersweets130,Hey some one do me a fav we need alot more Grapes flav In Wa old,False,False,False
11379,11379,swishersweets130,mroraciozurita1 Please contact our quality control department at contactusswishercom with the details,False,False,False
11380,11380,swishersweets130,mannypinettaa  ouuuu,False,False,False
11381,11381,swishersweets130,pinapplebrat that under rated comment we definitely need dulce de leche back,False,False,False
11382,11382,swishersweets130,mannypinettaa Due to the COVID19 pandemic our production of select Swisher Sweets items has been delayed Please understand it is Swisher’s highest priority to return to normal production levels safely and to get all of our cigars back in distribution as soon as possible We appreciate your continued support and patience through this difficult time,False,False,False
11383,11383,swishersweets130,😻🔥,False,False,False
11384,11384,swishersweets130,Amazing 🙌🏾 Shout Out To The Designer,False,False,False
11385,11385,swishersweets130,Yass 🔥,False,False,False
11386,11386,swishersweets130,Diamonds only,False,False,False
11387,11387,swishersweets130,jordierogers,False,False,False
11388,11388,swishersweets130,imariahlowe 😧,False,False,False
11389,11389,swishersweets130,Speedway partnership is missed,False,False,False
11390,11390,swishersweets130,No where can I find them,False,False,False
11391,11391,swishersweets130,swishersweets 49053,False,False,False
11392,11392,swishersweets130,admiral1468 Thanks It looks like these stores near you carry them MEIJER GAS STATIONt5800 Gull RdtKalamazoo MI  HARDINGS 1000 E Cork St Kalamazoo MI  HARDINGS FRIENDLY MARKET 2626 E Main St Kalamazoo MI  HARDINGS FRIENDLY MARKET 618 N Riverview Dr  CORKSCREW PARTY STORE 912 E Cork St Hope this is helpful,False,False,False
11393,11393,swishersweets130,swishersweets thanks 🙏,False,False,False
11394,11394,swishersweets130,STICKY SWEETS ARE MY FAV🔥🔥🔥🔥,False,False,False
11395,11395,swishersweets130,louisoliver25  Great flavor choice 👍,False,False,False
11396,11396,swishersweets130,michie2626 sa gotta lot😂,False,False,False
11397,11397,swishersweets130,michie2626 Due to the COVID19 pandemic our production of select Swisher Sweets items has been delayed Please understand it is Swisher’s highest priority to return to normal production levels safely and to get all of our cigars back in distribution as soon as possible We appreciate your continued support and patience through this difficult time,False,False,False
11398,11398,swishersweets130,swishersweets 😢,False,False,False
11399,11399,swishersweets130,👍👍,False,False,False
11400,11400,swishersweets130,What am I looking at lowkeyman,False,False,False
11401,11401,swishersweets130,Hey swishersweets you should check out Junoflo’s song “Swisha” You’ll love it,False,False,False
11402,11402,swishersweets130,I can’t find them,False,False,False
11403,11403,swishersweets130,I need strawberry bulk lol these stores been in a drought,False,False,False
11404,11404,swishersweets130,mikeojeda824 Due to the COVID19 pandemic our production of select Swisher Sweets items has been delayed Please understand it is Swisher’s highest priority to return to normal production levels safely and to get all of our cigars back in distribution as soon as possible We appreciate your continued support and patience through this difficult time,False,False,False
11405,11405,swishersweets130,I can’t find any swishersweets,False,False,False
11406,11406,swishersweets130,ben10bieber,False,False,False
11407,11407,swishersweets124,Me and my homie could be a sponsor fo y’all I was just smoking a purple swish,False,False,False
11408,11408,swishersweets124,None you fucks bring the red back,False,False,False
11409,11409,swishersweets124,httpssharecshcratescoKingBugs,False,False,False
11410,11410,swishersweets124,blythebrum 😭,False,False,False
11411,11411,swishersweets124,sbg438,False,False,False
11413,11413,swishersweets642,💫💫,False,False,False
11414,11414,swishersweets642,I would like to find someone who smokes regular swishers,False,False,False
11415,11415,swishersweets642,promotion running anyone can win this one open to all all you have to know is a current or former breastaurant girl or say the manager of a location go to breastauranthqcom for more info,False,False,False
11416,11416,swishersweets642,What store can I get dese,False,False,False
11417,11417,swishersweets642,I def need both,False,False,False
11418,11418,swishersweets642,Where can I get that hat,False,False,False
11419,11419,swishersweets497,🙌🙌,False,False,False
11420,11420,swishersweets497,🔥🔥💯💯💯,False,False,False
11421,11421,swishersweets497,sid3walksurf3r,False,False,False
11422,11422,swishersweets497,🔥🔥,False,False,False
11423,11423,swishersweets483,Ran outta swishas to stuff da 🌳 🔥🗣,False,False,False
11424,11424,swishersweets483,thefabiancabra roll up a swisher right now,False,False,False
11425,11425,swishersweets483,valee is a ChicaGOGETTA keep grindin killa cause Stardom is right around the corner,False,False,False
11426,11426,swishersweets468,YES I NEED THEM ALL😍,False,False,False
11427,11427,swishersweets468,creatorandchief,False,False,False
11428,11428,swishersweets468,Fucking flame boyyy,False,False,False
11429,11429,swishersweets468,pickl3mikkk I need,False,False,False
11430,11430,swishersweets468,sanzie find these lol,False,False,False
11431,11431,swishersweets468,alexdavila14 fr ❣️ find me wax 😂,False,False,False
11432,11432,swishersweets468,cherrypoppindadddy sleepygothmom bet,False,False,False
11433,11433,swishersweets468,Love these,False,False,False
11434,11434,swishersweets468,😩 d3nz2012 my favorite,False,False,False
11435,11435,swishersweets468,txshyne yup,False,False,False
11436,11436,swishersweets468,thegreatganjagary,False,False,False
11437,11437,swishersweets468,👌🏻🔥 I prefer originals so I can Taste what’s in to 😬🙌🏻,False,False,False
11438,11438,swishersweets468,😍,False,False,False
11439,11439,swishersweets468,leolifeissavibe,False,False,False
11440,11440,swishersweets468,🤘,False,False,False
11441,11441,swishersweets468,laurasmcneely,False,False,False
11442,11442,swishersweets468,sfinstabitch yes,False,False,False
11443,11443,swishersweets468,castro210dht valerialove THEIR BACKKKKKK I have to find some,False,False,False
11444,11444,swishersweets468,Most of the flavors you guys post I can’t find,False,False,False
11445,11445,swishersweets468,thosethatknow check our store locator httpsswishersweetscomstores,False,False,False
11446,11446,swishersweets468,pickl3mikkk,False,False,False
11447,11447,swishersweets468,I already got 4 packs of these,False,False,False
11448,11448,swishersweets468,It tastes good af 😩💨💯,False,False,False
11449,11449,swishersweets468,Been looking for this flavor and the purple swish flavor at my store that’s listed on the locator and they keep telling me y’all do not have the flavors out  And they usually have the flavors when y’all post on IG  What gives  Really looking for the purple swish cigar,False,False,False
11450,11450,swishersweets468,consistentlylauren  reminds me of you,False,False,False
11451,11451,swishersweets468,consistentlylauren you are a twisted summer love that never goes away,False,False,False
11452,11452,swishersweets468,a5km3y nIs that so,False,False,False
11453,11453,swishersweets468,I just bought one of these packs and it only had one cigar in it😢,False,False,False
11454,11454,swishersweets332,Peon,False,False,False
11455,11455,swishersweets332,Peon,False,False,False
11456,11456,swishersweets332,I love these i smoke them right out the pack😂,False,False,False
11457,11457,swishersweets332,Already got me a pack😂🙌,False,False,False
11458,11458,swishersweets332,Any chance we might be able to start redeemingrecycling these nifty little foil packs for shirts or stickers pin or whatnot Sure do find a lot of them laying around know i got at least 70 or 80 laying around,False,False,False
11459,11459,swishersweets332,fgallardoii1982 Just dont be poor and buy your own shit,False,False,False
11460,11460,swishersweets332,Im Sure we could even figure a way to write some of the stuff off as tax deductible Wink wink,False,False,False
11461,11461,swishersweets332,It was more of a recycling issue but the best thing you can do for poor people is not be one of them,False,False,False
11462,11462,swishersweets332,We need to colab swishersweets,False,False,False
11463,11463,swishersweets332,You better fuck with me before the price goes up 😜💨💨,False,False,False
11464,11464,swishersweets332,Loved them,False,False,False
11465,11465,swishersweets454,Hnnn,False,False,False
11466,11466,swishersweets454,Who,False,False,False
11467,11467,swishersweets454,Who Please dont make me stop buying swishers because of these clowns advertising,False,False,False
11468,11468,swishersweets454,Dutch masterr better fuck outta here,False,False,False
11469,11469,swishersweets454,💨💨💨,False,False,False
11470,11470,swishersweets454,iihatebensober 🔥🔥🔥 ,False,False,False
11471,11471,swishersweets440,Need that,False,False,False
11472,11472,swishersweets440,summer twist 💯😍,False,False,False
11473,11473,swishersweets440,Naughty ,False,False,False
11474,11474,swishersweets440,izziegibbs this is da ting I was tellin you about 🔥,False,False,False
11475,11475,swishersweets440,How can I have it in Europe,False,False,False
11476,11476,swishersweets440,maykristian97  babbeeee,False,False,False
11477,11477,swishersweets440,Tried it because of Mariah and I love it,False,False,False
11478,11478,swishersweets440,Low prices hmu,False,False,False
11479,11479,swishersweets440,datniggaskee 🤮🤮🤮,False,False,False
11480,11480,swishersweets440,datniggaskee swishersweets bro put some mandarin cookie in there  Best flavor Ever   RoLLnSweeTs  Xbl name for 14,False,False,False
11481,11481,swishersweets440,reignyamz have to keep my eyes 👀👀out fo Mandarin,False,False,False
11482,11482,swishersweets440,rubaremix  we gotta try these,False,False,False
11483,11483,swishersweets440,toristelter YESSSS,False,False,False
11484,11484,swishersweets440,I want to influence👀🌎🔥,False,False,False
11485,11485,swishersweets440,Yesssss mariahlynnboss put us on so stock them up in every state 🙌🙌,False,False,False
11486,11486,swishersweets440,mariahlynnboss she got me into these,False,False,False
11487,11487,swishersweets440,mariahlynnboss sent me,False,False,False
11488,11488,swishersweets440,About to get a whole box 😩🔥 mariahlynnboss put me on to Theses 💜💜💜💜😘,False,False,False
11489,11489,swishersweets440,mariahlynnboss sent me ‼️‼️,False,False,False
11490,11490,swishersweets440,mariahlynnboss put me on💯💯,False,False,False
11491,11491,swishersweets440,mariahlynnboss I want to try these Thanks for recommending them 💙,False,False,False
11492,11492,swishersweets440,mariahlynnboss  yasss this that new new shit you was bragging about boo 🙌🏿 I’m ready to roll a spliff in this right now 😩‼️,False,False,False
11493,11493,swishersweets440,peter710,False,False,False
11494,11494,swishersweets440,I have these,False,False,False
11495,11495,swishersweets326,Is my Music Fire 🤔,False,False,False
11496,11496,swishersweets326,💰,False,False,False
11497,11497,swishersweets326,ari,False,False,False
11498,11498,swishersweets326,Why is there flying planes on the swisher pack  Sign of ww3 stuff your worries in a sack guys,False,False,False
11499,11499,swishersweets326,I should be sponsored for these,False,False,False
11500,11500,swishersweets326,Thats why we dont use the tobbaco🤣🤣🤣,False,False,False
11501,11501,swishersweets326,By far the shittiest on the market,False,False,False
11502,11502,swishersweets326,Where do I get this flavor at ,False,False,False
11503,11503,swishersweets326,😍😍😍,False,False,False
11504,11504,swishersweets441,😂 nice pun,False,False,False
11505,11505,swishersweets441,😂 nice pun,False,False,False
11506,11506,swishersweets441,👅🍋,False,False,False
11507,11507,swishersweets441,Can I order these flavours online for delivery to Canada  swishersweets,False,False,False
11508,11508,swishersweets441,❤️,False,False,False
11509,11509,swishersweets441,itzgavinnn,False,False,False
11510,11510,swishersweets441,yeenaboutthatlife,False,False,False
11511,11511,swishersweets441,ridapeeps,False,False,False
11512,11512,swishersweets441,Taste like a candle,False,False,False
11513,11513,swishersweets441,Yum nothing like some infertility and stillborn babies yay,False,False,False
11514,11514,swishersweets441,Why push cigars,False,False,False
11515,11515,swishersweets441,😍,False,False,False
11516,11516,swishersweets441,Whas w the white lighter thoooo 🧐,False,False,False
11517,11517,swishersweets441,mariahlynnboss Put me on 💜,False,False,False
11518,11518,swishersweets441,mariahlynnboss 😉❤️🔥 Best Flavor yet,False,False,False
11519,11519,swishersweets441,mariahlynnboss sent me and girl i need to try these jawns 🙌🏼🙌🏼,False,False,False
11520,11520,swishersweets441,mariahlynnboss best flavor,False,False,False
11521,11521,swishersweets441,mariahlynnboss put me on💯💯,False,False,False
11522,11522,swishersweets441,mariahlynnboss  definitely just put me on to the new wave 🙌🏿🙌🏿 bout to get a pack or 3 right now ‼️ swishersweets  mariahlynnboss  thanks for the put on ❤️,False,False,False
11523,11523,swishersweets441,mariahlynnboss got me on these,False,False,False
11524,11524,swishersweets441,mariahlynnboss sent me heeeeeeeere🔥,False,False,False
11525,11525,swishersweets441,These and Lemon Ice are THE BEST,False,False,False
11526,11526,swishersweets441,Lord have mercy,False,False,False
11527,11527,swishersweets327,🔥🔥🔥,False,False,False
11529,11529,swishersweets333,I thought she was missing an arm for a split second,False,False,False
11530,11530,swishersweets333,Bring out more flavor  Thank you,False,False,False
11531,11531,swishersweets333,🤢,False,False,False
11532,11532,swishersweets333,Where is artic ice 😩😩 I can’t find it anywhere 😭😭😭,False,False,False
11533,11533,swishersweets333,swishersweets currently not in production does that mean they will in fact come back 🙏🏾🙏🏾🙏🏾🙏🏾🙏🏾,False,False,False
11534,11534,swishersweets333,djstoneywinter This cigar was brought out as one of our Limited Edition cigarillos It is the intent of our Marketing Department to introduce new flavors periodically throughout the year to see how much our consumers like them I do not know if this particular cigar will make it to our permanent line up of tastes,False,False,False
11535,11535,swishersweets333,It’s hard to find this Arctic 🥶 ice 🧊,False,False,False
11536,11536,swishersweets333,Please bring these back☹️,False,False,False
11537,11537,swishersweets455,Sweet😁💯🔥,False,False,False
11538,11538,swishersweets455,😎 💯,False,False,False
11539,11539,swishersweets455,swishersweets to buy two packages for every taste where I have to order them,False,False,False
11540,11540,swishersweets455,matteopagghiu how much for one of every taste,False,False,False
11541,11541,swishersweets455,Haven’t had them yet just tried that new mango flavor so tropical 🏝 🤤,False,False,False
11542,11542,swishersweets455,christophergore95,False,False,False
11543,11543,swishersweets455,lilgoofyboii tortillafather,False,False,False
11544,11544,swishersweets455,🔥,False,False,False
11545,11545,swishersweets455,swishersweets You All need to bring back those natural leaf swishers,False,False,False
11546,11546,swishersweets455,jack3tripper did they stop making them,False,False,False
11547,11547,swishersweets455,elderscrollsnut Haven’t seen them in years,False,False,False
11548,11548,swishersweets455,hunterrrrr19 sos we need,False,False,False
11549,11549,swishersweets455,🔥🔥,False,False,False
11550,11550,swishersweets455,minich21,False,False,False
11551,11551,swishersweets455,garybirban,False,False,False
11552,11552,swishersweets455,queenlexox my shit back 🔥🤘,False,False,False
11553,11553,swishersweets455,hollyschwaller,False,False,False
11554,11554,swishersweets455,laurasmcneely let’s get these,False,False,False
11555,11555,swishersweets455,mebrandib4,False,False,False
11556,11556,swishersweets455,Terrible,False,False,False
11557,11557,swishersweets455,lilbratt1998,False,False,False
11558,11558,swishersweets455,austinjohnson2000 yessss😍,False,False,False
11559,11559,swishersweets455,I miss the fuck out of these,False,False,False
11560,11560,swishersweets455,Sign us up 🔥🙌🏼,False,False,False
11561,11561,swishersweets469,I’m about to Somke one to,False,False,False
11562,11562,swishersweets469,So do these just taste like an original cigar or slightly different taste,False,False,False
11563,11563,swishersweets469,My favorite ❤️,False,False,False
11564,11564,swishersweets469,Best damn blunt I ever rolled,False,False,False
11565,11565,swishersweets469,I’m about to Somke one to,False,False,False
11566,11566,swishersweets469,The only non flavored swisher that’s good,False,False,False
11567,11567,swishersweets469,💎,False,False,False
11568,11568,swishersweets469,Perfect for gas,False,False,False
11569,11569,swishersweets469,Look shatarak  your flavor got a feature,False,False,False
11570,11570,swishersweets469,Tasty asf,False,False,False
11571,11571,swishersweets469,Tbh diamonds are the best swisher🤷🏼u200d♂️,False,False,False
11572,11572,swishersweets469,The only swisher I ever buy only cigar I prefer to use🤷🏽u200d♀️🤷🏽u200d♀️💜💜,False,False,False
11573,11573,swishersweets469,iamcardib ayyye,False,False,False
11574,11574,swishersweets469,Og,False,False,False
11575,11575,swishersweets469,My fav 💞🔥,False,False,False
11576,11576,swishersweets469,shopashloudspeakers ✊🎶🔊💨💨,False,False,False
11577,11577,swishersweets469,❤️,False,False,False
11578,11578,swishersweets469,Favorite flavor,False,False,False
11579,11579,swishersweets469,I have smoked 2000 swishers This Month No sponsorship offers lol 😂 🔥🌻,False,False,False
11580,11580,swishersweets469,🔥 but y’all jus gotta stop gluing the outside paper to the blunt 🤦🏽u200d♂️🤮,False,False,False
11581,11581,swishersweets469,What they taste like,False,False,False
11582,11582,swishersweets469,I feel like the diamonds is like the white sugar free monster,False,False,False
11583,11583,swishersweets469,Vibes ❤️,False,False,False
11584,11584,swishersweets482,Good times 😂,False,False,False
11585,11585,swishersweets482,She sleeping,False,False,False
11586,11586,swishersweets482,priv sleepwalking 😂😂,False,False,False
11587,11587,swishersweets482,priv 😳,False,False,False
11588,11588,swishersweets482,Who is this Jason Lee,False,False,False
11589,11589,swishersweets482,thelizardking1971 its sal,False,False,False
11590,11590,swishersweets482,anquanlaflare ah,False,False,False
11591,11591,swishersweets482,Bro I thought that was daddyyankee,False,False,False
11592,11592,swishersweets482,Looks like sal from Impractical Jokers💀,False,False,False
11593,11593,swishersweets482,I don’t get it,False,False,False
11594,11594,swishersweets482,I thought daddy yankee gained weight lol,False,False,False
11595,11595,swishersweets482,Daddy yankee,False,False,False
11596,11596,swishersweets482,They both on drugs,False,False,False
11597,11597,swishersweets482,👎,False,False,False
11598,11598,swishersweets482,Oh Jason is getting so 🐷 no wonder he hates jordynwoods he jealous she skinny now that misogynistic gay,False,False,False
11599,11599,swishersweets482,wtf,False,False,False
11600,11600,swishersweets496,My Favorite💚💨💨💨💨,False,False,False
11601,11601,swishersweets496,uanlove94 no sign on the north side 😞,False,False,False
11602,11602,swishersweets496,💪💪💪💪💯💯💯,False,False,False
11603,11603,swishersweets496,Do thes cost the same as the regular,False,False,False
11604,11604,swishersweets496,ebj10,False,False,False
11605,11605,swishersweets496,liltinthisbitch,False,False,False
